ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Feature_IDs,Glottolog_Languoid_Level,Family,Speaker_Area
kami1256,Kami (Tanzania),,-6.71075,37.98,kami1256,,315,language,Atlantic-Congo,languages
kane1243,Kanembu,,13.8749,14.8437,kane1243,,633,language,Saharan,languages
kans1243,Kansa,,39.0,-94.4,kans1243,,457,language,Siouan,languages
kaon1241,Kaonde,,-12.4129,25.7646,kaon1241,,330,language,Atlantic-Congo,languages
kara1500,Karajá,,-11.1881,-50.3492,kara1500,,526,language,Nuclear-Macro-Je,languages
kare1335,Karelian,,65.1691,30.8655,kare1335,,933,language,Uralic,languages
kari1254,Kariri,,-7.434628,-40.487275,kari1254,,736,language,,languages
kari1311,Karitiâna,,-9.37937,-64.1522,kari1311,,144,language,Tupian,languages
karo1304,Karuk,,41.8228,-123.315,karo1304,,907,language,,languages
kase1253,Kasem,,11.0824,-1.39076,kase1253,,391,language,Atlantic-Congo,languages
kash1277,Kashmiri,,34.166825,74.330455,kash1277,,82,language,Indo-European,languages
kask1239,Kaska,,61.0,-130.0,kask1239,,610,language,Athabaskan-Eyak-Tlingit,languages
kath1253,Kathlamet,,46.197,-123.56,kath1253,,668,language,Chinookan,languages
kati1270,Katë,,35.4145,70.9826,kati1270,,105,language,Indo-European,languages
kato1244,Kato,,39.7002,-123.432,kato1244,,611,language,Athabaskan-Eyak-Tlingit,languages
kaya1330,Mebengokre,,-7.77352,-51.6737,kaya1330,,527,language,Nuclear-Macro-Je,languages
kaza1248,Kazakh,,51.17,71.454,kaza1248,,179,language,Turkic,languages
kekc1242,Q'eqchi',,15.3788,-89.2452,kekc1242,,539,language,Mayan,languages
kett1243,Ket,,63.7551,87.5466,kett1243,,709,language,Yeniseian,languages
kham1281,Khamnigan Mongol,,49.0,117.0,kham1281,,227,language,Mongolic-Khitan,languages
khan1272,Khandesi,,21.3181,74.142,khan1272,,266,language,Indo-European,languages
khan1273,Kazym-Berezover-Suryskarer Khanty,,62.4308,66.1218,khan1273,,241,language,Uralic,languages
khin1240,Khinalug,,41.1801,48.0571,khin1240,,193,language,Nakh-Daghestanian,languages
khow1242,Khowar,,36.0,72.0,khow1242,,83,language,Indo-European,languages
khva1239,Khwarshi-Inkhoqwari,,42.2743,45.9977,khva1239,,139,language,Nakh-Daghestanian,languages
kich1262,K'iche',,14.5278,-91.1696,kich1262,,540,language,Mayan,languages
kild1236,Kildin Saami,,68.2158,35.8348,kild1236,,932,language,Uralic,languages
kili1268,Kiliwa,,30.5471,-115.123,kili1268,,696,language,Cochimi-Yuman,languages
kiny1244,Kinyarwanda,,-1.56771,29.6441,kiny1244,,321,language,Atlantic-Congo,languages
kiow1266,Kiowa,,34.9403,-98.9042,kiow1266,,523,language,Kiowa-Tanoan,languages
kirg1245,Kirghiz,,42.0,74.0,kirg1245,,237,language,Turkic,languages
kiri1254,Kirike,,4.41126,6.98938,kiri1254,,982,language,Ijoid,languages
klam1254,Klamath-Modoc,,42.5861,-121.704,klam1254,,710,language,,languages
klao1243,Klao,,5.05,-8.85,klao1243,,400,language,Kru,languages
koas1236,Koasati,,30.4096,-92.709,koas1236,,598,language,Muskogean,languages
kond1295,Konda-Dora,,18.26754,82.93402,kond1295,,216,language,Dravidian,languages
konk1267,Konkan Marathi,,18.404,73.994,konk1267,,88,language,Indo-European,languages
konk1269,Konkomba,,9.82224,0.2783,konk1269,,1009,language,Atlantic-Congo,languages
konn1242,Konni,,10.2368,-1.54376,konn1242,,369,language,Atlantic-Congo,languages
kony1250,Konyanka Maninka,,8.04788,-8.89972,kony1250,,997,language,Mande,languages
konz1239,Konzo,,0.32395,29.8696,konz1239,,322,language,Atlantic-Congo,languages
koon1244,South-Central Koongo,,-5.57722,14.4771,koon1244,,318,language,Atlantic-Congo,languages
kory1246,Koryak,,63.8977,166.695,kory1246,,930,language,Chukotko-Kamchatkan,languages
kota1274,Kota (Gabon),,1.016,13.97,kota1274,,970,language,Atlantic-Congo,languages
koyu1237,Koyukon,,65.6093,-154.229,koyu1237,,612,language,Athabaskan-Eyak-Tlingit,languages
kpan1246,Kpan,,7.58343,10.1642,kpan1246,,273,language,Atlantic-Congo,languages
kren1239,Borum,,-18.9988,-41.2299,kren1239,,748,language,Nuclear-Macro-Je,languages
kryt1240,Kryz,,41.1811,48.1846,kryt1240,,137,language,Nakh-Daghestanian,languages
kuii1252,Kui (India),,19.2043,83.5859,kuii1252,,217,language,Dravidian,languages
kuik1246,Kuikúro-Kalapálo,,-12.3035,-53.2261,kuik1246,,36,language,Cariban,languages
kull1236,Kullu Pahari,,31.8339,77.3772,kull1236,,267,language,Indo-European,languages
kuma1273,Kumaoni,,29.5622,80.0171,kuma1273,,75,language,Indo-European,languages
kumi1248,Tipai,,32.331,-116.604,kumi1248,,701,language,Cochimi-Yuman,languages
kumy1244,Kumyk,,43.0,47.0,kumy1244,,202,language,Turkic,languages
kuna1268,Kunama,,14.5879,37.5292,kuna1268,,711,language,,languages
kura1250,Kuranko,,9.49325,-10.6122,kura1250,,996,language,Mande,languages
kuru1301,Kurukh,,24.46442,86.46568,kuru1301,,218,language,Dravidian,languages
kusa1250,Kusaal,,10.9703,-0.38756,kusa1250,,370,language,Atlantic-Congo,languages
kute1249,Kutenai,,48.7892,-115.065,kute1249,,911,language,,languages
kuwa1247,Kuwaa,,7.54885,-9.9765,kuwa1247,,986,language,Kru,languages
kwak1269,Kwak'wala,,50.9269,-127.308,kwak1269,,498,language,Wakashan,languages
kwal1258,Kwalhioqua-Clatskanie,,46.111979,-123.209332,kwal1258,,912,language,Athabaskan-Eyak-Tlingit,languages
kwaz1243,Kwaza,,-11.6667,-61.1833,kwaz1243,,129,language,,languages
laca1243,Lacandon,,17.02093,-91.42348,laca1243,,541,language,Mayan,languages
lada1244,Leh Ladakhi,,34.14649,77.56261,lada1244,,417,language,Sino-Tibetan,languages
ladi1250,Ladin,,46.60651,11.89498,ladi1250,,113,language,Indo-European,languages
lakk1252,Lak,,42.1328,47.0809,lakk1252,,198,language,Nakh-Daghestanian,languages
lako1247,Lakota,,46.3699,-103.95,lako1247,,458,language,Siouan,languages
lala1264,Lala-Bisa,,-12.945,30.2297,lala1264,,335,language,Atlantic-Congo,languages
lama1275,Lama (Togo),,8.66954,0.833293,lama1275,,392,language,Atlantic-Congo,languages
lamb1271,Lamba,,-12.3366,27.9026,lamb1271,,336,language,Atlantic-Congo,languages
lang1320,Langi,,-4.71413,35.9517,lang1320,,308,language,Atlantic-Congo,languages
latv1249,Latvian,,56.826108,24.309118,latv1249,,41,language,Indo-European,languages
laur1250,Laurentian,,45.33,-72.5,laur1250,,887,language,Iroquoian,languages
lazz1240,Laz,,41.5004,41.9096,lazz1240,,127,language,Kartvelian,languages
leco1242,Leco,,-15.0092,-67.8818,leco1242,,130,language,,languages
lenj1248,Lenje,,-14.7192,28.2581,lenj1248,,337,language,Atlantic-Congo,languages
lezg1247,Lezgian,,41.5157,47.8951,lezg1247,,138,language,Nakh-Daghestanian,languages
libe1247,Liberia Kpelle,,6.92048,-9.96128,libe1247,,293,language,Mande,languages
lill1248,Lillooet,,50.7272,-122.04,lill1248,,579,language,Salishan,languages
lith1251,Lithuanian,,55.1429,23.9601,lith1251,,42,language,Indo-European,languages
lizu1234,Lizu,,28.333425,101.350309,lizu1234,,416,language,Sino-Tibetan,languages
logu1236,Logudorese Sardinian,,40.49,9.09957,logu1236,,119,language,Indo-European,languages
loma1260,Loma (Liberia),,7.91585,-9.69906,loma1260,,294,language,Mande,languages
loup1243,Nipmuck,,42.364,-72.731,loup1243,,424,language,Algic,languages
lowe1425,Lower Tanana,,64.8834,-149.451,lowe1425,,613,language,Athabaskan-Eyak-Tlingit,languages
lowe1427,Lower Chehalis,,46.7736,-124.004,lowe1427,,580,language,Salishan,languages
luba1250,Luba-Katanga,,-8.2816,25.8918,luba1250,,331,language,Atlantic-Congo,languages
luch1239,Luchazi,,-14.0648,22.2437,luch1239,,326,language,Atlantic-Congo,languages
luis1253,Luiseno-Juaneño,,33.3184,-116.939,luis1253,,480,language,Uto-Aztecan,languages
lund1266,Lunda,,-11.1793,23.8662,lund1266,,327,language,Atlantic-Congo,languages
lush1252,Northern Lushootseed,,48.42,-122.529,lush1252,,581,language,Salishan,languages
luva1239,Luvale,,-13.5382,22.2924,luva1239,,328,language,Atlantic-Congo,languages
luya1241,Luyi,,-15.01,22.67,luya1241,,329,language,Atlantic-Congo,languages
lyel1241,Lyélé,,12.4305,-2.59229,lyel1241,,1007,language,Atlantic-Congo,languages
mach1265,Machinga,,-9.37101,39.4268,mach1265,,345,language,Atlantic-Congo,languages
macu1259,Macushi,,4.31861,-60.2209,macu1259,,646,language,Cariban,languages
maga1260,Magahi,,25.0915,85.3335,maga1260,,268,language,Indo-European,languages
mahi1248,Mahican,,42.587,-73.788,mahi1248,,897,language,Algic,languages
maip1247,Maipure-Avane,,4.8,-67.5,maip1247,,446,language,Arawakan,languages
mait1250,Maithili,,26.3817,86.2211,mait1250,,80,language,Indo-European,languages
maka1318,Makah,,48.3258,-124.616,maka1318,,499,language,Wakashan,languages
makh1264,Makhuwa,,-14.8509,38.8052,makh1264,,346,language,Atlantic-Congo,languages
mako1251,Makonde,,-10.9906,39.5133,mako1251,,347,language,Atlantic-Congo,languages
mala1464,Malayalam,,9.59208,76.7651,mala1464,,219,language,Dravidian,languages
malb1235,Malba Birifor,,9.78465,-2.90623,malb1235,,371,language,Atlantic-Congo,languages
male1292,Malecite-Passamaquoddy,,45.494475,-67.40805,male1292,,425,language,Algic,languages
male1297,Maléku Jaíka,,10.7485,-84.7318,male1297,,855,language,Chibchan,languages
mama1278,Mamaindé,,-12.986439,-60.101072,mama1278,,133,language,Nambiquaran,languages
mamm1241,Mam,,14.8034,-91.7231,mamm1241,,542,language,Mayan,languages
mamp1244,Mampruli,,10.3884,-0.74675,mamp1244,,1008,language,Atlantic-Congo,languages
mana1299,Manao,,-0.540066,-64.5186,mana1299,,750,language,Arawakan,languages
mand1415,Mandarin Chinese,,40.0209,116.228,mand1415,,187,language,Sino-Tibetan,languages
mand1436,Mandinka,,12.8165233333,-15.6539466667,mand1436,,295,language,Mande,languages
mand1446,Mandan,,46.83,-101.0,mand1446,,459,language,Siouan,languages
mapu1245,Mapudungun,,-38.7392,-71.277,mapu1245,,712,language,Araucanian,languages
maqu1238,Ye'kwana,,4.70705,-64.3877,maqu1238,,647,language,Cariban,languages
mara1378,Marathi,,17.9344,76.6665,mara1378,,89,language,Indo-European,languages
mara1408,Marawan,,3.9,-51.8,mara1408,,745,language,Unattested,languages
mara1409,Maragua,,-3.0,-67.512818,mara1409,,790,language,Arawakan,languages
marb1239,Marba,,9.54,15.8,marb1239,,1020,language,Afro-Asiatic,languages
mari1440,Maricopa,,33.5123,-111.749,mari1440,,697,language,Cochimi-Yuman,languages
mark1256,Marka,,12.7178,-3.58355,mark1256,,1010,language,Mande,languages
masa1300,Masai,,-3.1419,36.4573,masa1300,,675,language,Nilotic,languages
mata1288,Matagalpa,,13.0333,-86.0,mata1288,,856,language,Misumalpan,languages
mats1244,Matsés,,-5.73914,-72.6281,mats1244,,564,language,Pano-Tacanan,languages
matt1238,Mattole-Bear River,,40.4321,-122.863,matt1238,,614,language,Athabaskan-Eyak-Tlingit,languages
matu1259,Matumbi,,-8.53734,39.0409,matu1259,,348,language,Atlantic-Congo,languages
maxa1247,Maxakalí,,-16.9402,-40.7891,maxa1247,,747,language,Nuclear-Macro-Je,languages
maya1285,Mayangna,,14.1259,-84.3439,maya1285,,857,language,Misumalpan,languages
mayo1264,Mayo,,26.4522,-108.981,mayo1264,,481,language,Uto-Aztecan,languages
mbay1241,Mbay,,8.23066,15.7328,mbay1241,,655,language,Central Sudanic,languages
mbes1238,Mbesa,,1.6207,22.8389,mbes1238,,971,language,Atlantic-Congo,languages
mbug1242,Mbugwe,,-3.75763,35.8133,mbug1242,,309,language,Atlantic-Congo,languages
mbum1254,Mbum,,7.5789,14.2722,mbum1254,,1016,language,Atlantic-Congo,languages
mend1266,Mende (Sierra Leone),,7.90935,-10.9926,mend1266,,296,language,Mande,languages
meno1252,Menominee,,44.9794,-88.6395,meno1252,,426,language,Algic,languages
meru1245,Meru,,0.26484,37.7396,meru1245,,307,language,Atlantic-Congo,languages
mesc1238,Mescalero-Chiricahua Apache,,33.1291,-105.566,mesc1238,,615,language,Athabaskan-Eyak-Tlingit,languages
mesk1242,Meskwaki,,44.0,-89.0,mesk1242,,427,language,Algic,languages
mesm1239,Mesme,,9.28888,15.7018,mesm1239,,1022,language,Afro-Asiatic,languages
mezq1235,Mezquital Otomi,,20.2274,-99.5564,mezq1235,,635,language,Otomanguean,languages
miam1252,Miami,,40.0,-90.0,miam1252,,428,language,Algic,languages
mich1245,Michoacán Nahuatl,,18.3412,-103.361,mich1245,,482,language,Uto-Aztecan,languages
mika1239,Mikasuki,,31.5,-84.0,mika1239,,599,language,Muskogean,languages
mikm1235,Mi'kmaq,,46.0,-64.0,mikm1235,,429,language,Algic,languages
milu1241,Miluk,,43.3215,-124.258,milu1241,,674,language,Coosan,languages
ming1252,Mingrelian,,42.5129,41.8719,ming1252,,128,language,Kartvelian,languages
minn1241,Min Nan Chinese,,24.5,118.17,minn1241,,411,language,Sino-Tibetan,languages
misk1235,Mískito,,15.1576,-84.2942,misk1235,,552,language,Misumalpan,languages
moch1257,Mocho,,15.4538,-92.1734,moch1257,,543,language,Mayan,languages
moco1246,Mocoví,,-28.097,-60.4145,moco1246,,532,language,Guaicuruan,languages
mode1248,Modern Greek,,38.36,23.13,mode1248,,72,language,Indo-European,languages
moha1256,Mohave,,34.8866,-114.599,moha1256,,698,language,Cochimi-Yuman,languages
moha1258,Mohawk,,43.72,-74.66836,moha1258,,512,language,Iroquoian,languages
mohe1244,Mohegan-Montauk-Narragansett,,41.8581,-72.1701,mohe1244,,430,language,Algic,languages
moks1248,Moksha,,54.1855,42.6728,moks1248,,934,language,Uralic,languages
mong1338,Mongo,,-1.54228,20.4259,mong1338,,305,language,Atlantic-Congo,languages
mono1270,Mono (Democratic Republic of Congo),,4.57915,19.8264,mono1270,,396,language,Atlantic-Congo,languages
mono1275,Mono (USA),,37.1935,-119.347,mono1275,,483,language,Uto-Aztecan,languages
mont1268,Montagnais,,49.0533,-68.7376,mont1268,,431,language,Algic,languages
more1259,Morelos Nahuatl,,18.9161,-99.1322,more1259,,484,language,Uto-Aztecan,languages
mose1249,Mosetén-Chimané,,-14.64448,-67.83756,mose1249,,131,language,,languages
moss1236,Mossi,,11.95,-1.32,moss1236,,372,language,Atlantic-Congo,languages
movi1243,Movima,,-13.8115,-65.6348,movi1243,,132,language,,languages
munj1244,Munji,,35.9321,70.9404,munj1244,,944,language,Indo-European,languages
muns1251,Munsee,,41.11,-74.17,muns1251,,432,language,Algic,languages
muru1274,Murui Huitoto,,-1.13669,-73.8331,muru1274,,501,language,Huitotoan,languages
muse1242,Musey,,9.81612,15.4115,muse1242,,1021,language,Afro-Asiatic,languages
mwer1248,Mwera (Chimwera),,-9.75639,38.8762,mwer1248,,344,language,Atlantic-Congo,languages
nana1257,Nanai,,48.43426,134.79726,nana1257,,233,language,Tungusic,languages
nant1249,Nanticoke,,39.67781,-74.98648,nant1249,,898,language,Algic,languages
nask1242,Naskapi,,55.9316,-61.1318,nask1242,,884,language,Algic,languages
natc1249,Natchez,,31.75,-91.33,natc1249,,893,language,,languages
nava1243,Navajo,,36.33,-109.38,nava1243,,616,language,Athabaskan-Eyak-Tlingit,languages
naxi1245,Naxi,,27.5,100.0,naxi1245,,939,language,Sino-Tibetan,languages
nden1248,Ndengereko,,-7.54628,38.958,nden1248,,349,language,Atlantic-Congo,languages
nene1249,Tundra Nenets,,66.1775,71.0234,nene1249,,246,language,Uralic,languages
nepa1254,Nepali,,28.0,85.0,nepa1254,,81,language,Indo-European,languages
neut1237,Neutral-Atiouandaronk,,,,neut1237,,890,language,Unclassifiable,languages
nezp1238,Nez Perce,,46.3073,-116.408,nezp1238,,568,language,Sahaptian,languages
ngab1239,Ngäbere,,8.8251,-82.3911,ngab1239,,853,language,Chibchan,languages
ngam1268,Ngambay,,8.57051,15.414,ngam1268,,656,language,Central Sudanic,languages
ngan1291,Nganasan,,73.1354,86.2106,ngan1291,,243,language,Uralic,languages
ngan1299,Ngangam,,10.2523,0.70509,ngan1299,,373,language,Atlantic-Congo,languages
ngan1302,Ngando-Lalia,,-0.14363,22.6231,ngan1302,,972,language,Atlantic-Congo,languages
ngba1285,Ngbaka Minagende,,2.98887,18.994,ngba1285,,397,language,Atlantic-Congo,languages
nina1238,Ninam,,4.03894,-62.7801,nina1238,,502,language,Yanomamic,languages
nise1244,Nisenan,,38.047,-120.393,nise1244,,528,language,Maiduan,languages
nort2627,Eastern Low German,,53.115373,12.391439,nort2627,,69,language,Indo-European,languages
nort2641,Northern Kurdish,,37.0,43.0,nort2641,,98,language,Indo-European,languages
nort2671,North Saami,,68.725,22.1113,nort2671,,182,language,Uralic,languages
nort2697,North Azerbaijani,,40.97768,46.4737,nort2697,,207,language,Turkic,languages
nort2774,Northern Ngbandi,,3.56357,21.85251,nort2774,,1040,language,Atlantic-Congo,languages
nort2775,Northwest Gbaya,,5.9503,15.2569,nort2775,,398,language,Atlantic-Congo,languages
nort2941,Northern Tutchone,,62.8235,-136.644,nort2941,,881,language,Athabaskan-Eyak-Tlingit,languages
nort2942,North Slavey,,63.5,-125.67,nort2942,,617,language,Athabaskan-Eyak-Tlingit,languages
nort2943,North Alaskan Inupiatun,,69.582,-143.77,nort2943,,681,language,Eskimo-Aleut,languages
nort2945,Seward Alaska Inupiatun,,64.77955,-161.80666,nort2945,,682,language,Eskimo-Aleut,languages
nort2951,Northwest Maidu,,39.6721,-121.368,nort2951,,530,language,Maiduan,languages
nort2952,Northeast Maidu,,40.4102,-120.645,nort2952,,529,language,Maiduan,languages
nort2954,Northern Paiute,,40.0799,-119.536,nort2954,,485,language,Uto-Aztecan,languages
nort2959,Northern Tepehuan,,26.4348,-107.379,nort2959,,486,language,Uto-Aztecan,languages
nort2972,Northern Emberá,,7.12761,-77.574,nort2972,,559,language,Chocoan,languages
norw1258,Norwegian,,59.92,10.71,norw1258,,61 62 63,language,Indo-European,languages
nott1246,Nottoway,,36.72,-77.115,nott1246,,513,language,Iroquoian,languages
nucl1235,Eastern Armenian,,40.0,45.0,nucl1235,,40,language,Indo-European,languages
nucl1301,Turkish,,39.8667,32.8667,nucl1301,,177,language,Turkic,languages
nucl1302,Georgian,,41.850397,43.78613,nucl1302,,125,language,Kartvelian,languages
nucl1305,Kannada,,13.5878,76.1198,nucl1305,,215,language,Dravidian,languages
nucl1347,Wolof,,15.2534,-15.383,nucl1347,,362,language,Atlantic-Congo,languages
nucl1396,Sena,,-19.7933,34.9829,nucl1396,,342,language,Atlantic-Congo,languages
nucl1417,Igbo,,4.62705,7.23441,nucl1417,,284,language,Atlantic-Congo,languages
nucl1418,Bassa,,7.27501,-11.543,nucl1418,,985,language,Kru,languages
nucl1649,Southern-Coastal Tsimshian,,52.59103,-128.544545,nucl1649,,464,language,Tsimshian,languages
nucl1695,Bole,,11.4839,11.2322,nucl1695,,260,language,Afro-Asiatic,languages
nupe1254,Nupe-Nupe-Tako,,9.18404,5.40031,nupe1254,,376,language,Atlantic-Congo,languages
nuuc1236,Nuu-chah-nulth,,49.67,-126.67,nuuc1236,,500,language,Wakashan,languages
nyak1260,Nyakyusa-Ngonde,,-9.71018,33.7763,nyak1260,,338,language,Atlantic-Congo,languages
nyam1276,Nyamwezi,,-5.08559,32.94452,nyam1276,,310,language,Atlantic-Congo,languages
nyan1308,Nyanja,,-14.8047,32.8108,nyan1308,,341,language,Atlantic-Congo,languages
nyat1246,Nyaturu,,-5.12263,34.6657,nyat1246,,311,language,Atlantic-Congo,languages
nyor1246,Nyoro,,0.95294,31.3493,nyor1246,,323,language,Atlantic-Congo,languages
nzim1238,Nzima,,5.1785,-2.81123,nzim1238,,385,language,Atlantic-Congo,languages
obis1242,Obispeño,,35.2873,-120.669,obis1242,,899,language,Chumashan,languages
obol1243,Obolo,,4.62851,7.81985,obol1243,,278,language,Atlantic-Congo,languages
occi1239,Occitan,,44.1415,6.82979,occi1239,,114 116,language,Indo-European,languages
okan1243,Okanagan,,49.2745,-119.294,okan1243,,583,language,Salishan,languages
omah1247,Omaha-Ponca,,42.0944,-96.5295,omah1247,,460,language,Siouan,languages
onaa1245,Selk'nam,,-54.0,-68.5,onaa1245,,670,language,Chonan,languages
onei1249,Oneida,,43.438742,-75.708106,onei1249,,514,language,Iroquoian,languages
onon1246,Onondaga,,42.92,-76.12,onon1246,,515,language,Iroquoian,languages
orej1242,Maijiki,,-2.86315,-72.4926,orej1242,,467,language,Tucanoan,languages
ormu1247,Ormuri,,32.6819,69.3444,ormu1247,,269,language,Indo-European,languages
oroc1248,Oroch,,50.32354,137.85131,oroc1248,,935,language,Tungusic,languages
orok1266,Oroko,,4.89504,9.15209,orok1266,,302,language,Atlantic-Congo,languages
osag1243,Osage,,36.7828,-96.2949,osag1243,,461,language,Siouan,languages
otom1301,Otomaco,,7.6197859,-66.4990389,otom1301,,803,language,Otomaco-Taparita,languages
paci1278,Pacific Gulf Yupik,,60.4238,-148.043,paci1278,,683,language,Eskimo-Aleut,languages
paip1241,Paipai,,31.6063,-115.871,paip1241,,699,language,Cochimi-Yuman,languages
paiw1248,Paiwan,,22.3271,120.806,paiw1248,,32,language,Austronesian,languages
pana1305,Panamint,,36.0007,-117.901,pana1305,,487,language,Uto-Aztecan,languages
panj1256,Eastern Panjabi,,30.0368,75.6702,panj1256,,77,language,Indo-European,languages
para1299,Parachi,,36.0432,70.8805,para1299,,100,language,Indo-European,languages
pass1250,Passe,,-2.596949,-68.468643,pass1250,,785,language,Arawakan,languages
paum1247,Paumari,,-5.78403,-64.2803,paum1247,,449,language,Arawan,languages
paun1241,Paunaka,,-14.353747,-63.086994,paun1241,,744,language,Arawakan,languages
pawn1254,Pawnee,,36.2862,-96.8937,pawn1254,,639,language,Caddoan,languages
pech1241,Pech,,15.8033,-85.558,pech1241,,662,language,Chibchan,languages
pent1242,Pentlatch,,49.1936,-124.689,pent1242,,886,language,Salishan,languages
peri1250,Pericú,,23.316718,-109.614813,peri1250,,924,language,Unclassifiable,languages
peri1253,Peripheral Mongolian,,42.4208,110.157,peri1253,,229,language,Mongolic-Khitan,languages
piar1243,Piaroa,,4.41805,-67.7574,piar1243,,592,language,Saliban,languages
pila1245,Pilagá,,-25.0058,-60.1537,pila1245,,533,language,Guaicuruan,languages
pima1248,Pima Bajo,,28.654,-108.326,pima1248,,488,language,Uto-Aztecan,languages
plai1258,Plains Cree,,51.2437,-110.463,plai1258,,433,language,Algic,languages
plat1254,Plateau Malagasy,,-19.5907,47.1211,plat1254,,405,language,Austronesian,languages
poko1261,Pokomo,,-2.31587,40.2897,poko1261,,1026,language,Atlantic-Congo,languages
poli1260,Polish,,51.8439,18.6255,poli1260,,50,language,Indo-European,languages
poqo1253,Poqomam,,14.73252,-89.73796,poqo1253,,544,language,Mayan,languages
poqo1254,Poqomchi',,15.3586,-90.5813,poqo1254,,545,language,Mayan,languages
port1283,Portuguese,,39.91,-8.1,port1283,,115,language,Indo-European,languages
pota1247,Potawatomi,,40.955,-89.1881,pota1247,,434,language,Algic,languages
pott1240,Pottangi Ollar Gadaba,,18.5968,82.7586,pott1240,,220,language,Dravidian,languages
powh1243,Powhatan,,36.99422,-77.20752,powh1243,,923,language,Algic,languages
pras1239,Prasun,,35.420531,70.922783,pras1239,,106,language,Indo-European,languages
pula1262,Pular,,12.1826,-12.7338,pula1262,,360,language,Atlantic-Congo,languages
puqu1242,Puquina,,-15.8992,-69.9611,puqu1242,,721,language,,languages
puri1259,Purisimeño,,34.6866,-120.431,puri1259,,900,language,Chumashan,languages
puru1264,Puruborá,,-11.4226,-62.4358,puru1264,,148,language,Tupian,languages
puta1243,Putai,,10.83854,12.99521,puta1243,,1002,language,Afro-Asiatic,languages
qanj1241,Q'anjob'al,,15.6846,-91.3043,qanj1241,,546,language,Mayan,languages
quap1242,Quapaw,,34.15,-92.0,quap1242,,462,language,Siouan,languages
quec1382,Quechan,,32.7859,-114.599,quec1382,,700,language,Cochimi-Yuman,languages
quig1235,Quignam,,-8.099583,-79.053383,quig1235,,821,language,Unclassifiable,languages
quil1240,Quileute,,47.9106,-124.603,quil1240,,666,language,Chimakuan,languages
quin1251,Quinault,,47.4214,-124.16,quin1251,,584,language,Salishan,languages
rama1270,Rama,,11.5007,-83.8571,rama1270,,663,language,Chibchan,languages
roma1326,Romansh,,46.5538,9.92812,roma1326,,118,language,Indo-European,languages
roma1327,Romanian,,46.3913,24.2256,roma1327,,117,language,Indo-European,languages
russ1263,Russian,,59.0,50.0,russ1263,,43,language,Indo-European,languages
russ1264,Russia Buriat,,50.85331,105.5637,russ1264,,230,language,Mongolic-Khitan,languages
rutu1240,Rutul,,41.6187,47.3244,rutu1240,,206,language,Nakh-Daghestanian,languages
saba1268,Sabanê,,-12.9857,-60.335,saba1268,,134,language,Nambiquaran,languages
saga1256,Sagala,,-6.98537,36.9153,saga1256,,979,language,Atlantic-Congo,languages
saho1246,Saho,,14.75,39.75,saho1246,,251,language,Afro-Asiatic,languages
sala1264,Salar,,35.5457,102.819,sala1264,,936,language,Turkic,languages
sali1253,Salinan,,36.18753,-121.05221,sali1253,,913,language,,languages
samb1315,Samburu,,1.60735,37.0539,samb1315,,676,language,Nilotic,languages
sanb1242,San Blas Kuna,,9.15686,-78.3075,sanb1242,,664,language,Chibchan,languages
sanj1285,San Juan Atzingo Popoloca,,18.22245,-97.37923,sanj1285,,636,language,Otomanguean,languages
sank1253,Sankaran Maninka,,10.0962,-10.569,sank1253,,297,language,Mande,languages
sant1432,Santiago del Estero Quichua,,-27.821,-63.2466,sant1432,,719,language,Quechuan,languages
sanu1240,Sanumá,,4.5,-64.5,sanu1240,,503,language,Yanomamic,languages
sara1321,Sara Kaba Náà,,9.39388,19.2566,sara1321,,657,language,Central Sudanic,languages
sara1331,Saraveca,,-16.07,-57.8,sara1331,,753,language,Arawakan,languages
sari1246,Sarikoli,,37.905,75.1449,sari1246,,270,language,Indo-European,languages
sars1236,Sarsi,,50.8822,-114.301,sars1236,,618,language,Athabaskan-Eyak-Tlingit,languages
scot1245,Scottish Gaelic,,56.7574,-5.24366,scot1245,,56,language,Indo-European,languages
sech1246,Sechelt,,49.4757,-123.765,sech1246,,585,language,Salishan,languages
seka1250,Sekani,,57.4421,-125.664,seka1250,,879,language,Athabaskan-Eyak-Tlingit,languages
selk1253,Selkup,,59.9409,82.3004,selk1253,,244,language,Uralic,languages
sene1264,Seneca,,42.56,-77.53,sene1264,,516,language,Iroquoian,languages
sere1260,Sereer,,13.8941,-16.3916,sere1260,,361,language,Atlantic-Congo,languages
seri1257,Seri,,28.9877,-112.384,seri1257,,920,language,,languages
serr1255,Serrano,,33.9479,-116.772,serr1255,,489,language,Uto-Aztecan,languages
seve1240,Severn Ojibwa,,53.9092,-89.9331,seve1240,,435,language,Algic,languages
sham1280,Shambala,,-4.8,38.29,sham1280,,316,language,Atlantic-Congo,languages
shaw1249,Shawnee,,40.0,-83.0,shaw1249,,436,language,Algic,languages
shee1238,She,,23.0399,114.814,shee1238,,688,language,Hmong-Mien,languages
sher1258,Sherbro,,7.77585,-12.7405,sher1258,,387,language,Atlantic-Congo,languages
shin1264,Shina,,34.6515,75.287,shin1264,,271,language,Indo-European,languages
ship1254,Shipibo-Conibo,,-7.17105,-74.8219,ship1254,,565,language,Pano-Tacanan,languages
shon1251,Shona,,-17.20849,29.75725,shon1251,,353,language,Atlantic-Congo,languages
